"DUI Arrests by Month"
"Current date: 4/13/2021 4:31:25 PM (Mountain Daylight Time)"
"Multiple Arrest Indicator: All Countable Arrests"
"Arrest Offense for A and B Arrests: Driving Under the Influence"
"Arrest Date","Arrest Month","Jurisdiction by Geography","Number of Arrestees",
"2014","January","Rio Blanco County","5"
"2014","January","Rio Grande County","4"
"2014","January","Routt County","10"
"2014","January","Saguache County","2"
"2014","January","San Juan County",""
"2014","January","San Miguel County",""
"2014","January","Sedgwick County",""
"2014","January","Summit County","24"
"2014","January","Teller County","17"
"2014","January","Washington County",""
"2014","January","Weld County","73"
"2014","January","Yuma County",""
"2014","January","Broomfield County","14"
"2014","January","Colorado Bureau of Investigation",""
"2014","January","Colorado State Patrol","385"
"2014","February","Total","1,856"
"2014","February","Adams County","361"
"2014","February","Alamosa County",""
"2014","February","Arapahoe County","66"
"2014","February","Archuleta County","4"
"2014","February","Baca County","1"
"2014","February","Bent County","1"
"2014","February","Boulder County","62"
"2014","February","Chaffee County","7"
"2014","February","Cheyenne County",""
"2014","February","Clear Creek County","5"
"2014","February","Conejos County",""
"2014","February","Costilla County","2"
"2014","February","Crowley County",""
"2014","February","Custer County",""
"2014","February","Delta County","5"
"2014","February","Denver County","171"
"2014","February","Dolores County","1"
"2014","February","Douglas County","43"
"2014","February","Eagle County","22"
"2014","February","Elbert County","7"
"2014","February","El Paso County","172"
"2014","February","Fremont County",""
"2014","February","Garfield County","44"
"2014","February","Gilpin County","7"
"2014","February","Grand County","8"
"2014","February","Gunnison County","5"
"2014","February","Hinsdale County",""
"2014","February","Huerfano County","3"
"2014","February","Jackson County",""
"2014","February","Jefferson County","102"
"2014","February","Kiowa County",""
"2014","February","Kit Carson County","2"
"2014","February","Lake County","3"
"2014","February","La Plata County","29"
"2014","February","Larimer County","115"
"2014","February","Las Animas County","2"
"2014","February","Lincoln County","1"
"2014","February","Logan County","11"
"2014","February","Mesa County","62"
"2014","February","Mineral County",""
"2014","February","Moffat County","6"
"2014","February","Montezuma County","5"
"2014","February","Montrose County","11"
"2014","February","Morgan County","2"
"2014","February","Otero County","1"
"2014","February","Ouray County",""
"2014","February","Park County","9"
"2014","February","Phillips County",""
"2014","February","Pitkin County","8"
"2014","February","Prowers County","6"
"2014","February","Pueblo County","26"
"2014","February","Rio Blanco County","7"
"2014","February","Rio Grande County","3"
"2014","February","Routt County","10"
"2014","February","Saguache County","2"
"2014","February","San Juan County",""
"2014","February","San Miguel County","4"
"2014","February","Sedgwick County",""
"2014","February","Summit County","18"
"2014","February","Teller County","17"
"2014","February","Washington County",""
"2014","February","Weld County","56"
"2014","February","Yuma County",""
"2014","February","Broomfield County","15"
"2014","February","Colorado Bureau of Investigation",""
"2014","February","Colorado State Patrol","326"
"2014","March","Total","2,372"
"2014","March","Adams County","451"
"2014","March","Alamosa County",""
"2014","March","Arapahoe County","104"
"2014","March","Archuleta County","6"
"2014","March","Baca County","1"
"2014","March","Bent County",""
"2014","March","Boulder County","93"
"2014","March","Chaffee County","4"
"2014","March","Cheyenne County",""
"2014","March","Clear Creek County","9"
"2014","March","Conejos County",""
"2014","March","Costilla County","1"
"2014","March","Crowley County",""
"2014","March","Custer County","1"
"2014","March","Delta County","5"
"2014","March","Denver County","190"
"2014","March","Dolores County","1"
"2014","March","Douglas County","63"
"2014","March","Eagle County","32"
"2014","March","Elbert County","5"
"2014","March","El Paso County","201"
"2014","March","Fremont County","3"
"2014","March","Garfield County","26"
"2014","March","Gilpin County","11"
"2014","March","Grand County","5"
"2014","March","Gunnison County","5"
"2014","March","Hinsdale County",""
"2014","March","Huerfano County",""
"2014","March","Jackson County","2"
"2014","March","Jefferson County","152"
"2014","March","Kiowa County",""
"2014","March","Kit Carson County","1"
"2014","March","Lake County","9"
"2014","March","La Plata County","27"
"2014","March","Larimer County","151"
"2014","March","Las Animas County",""
"2014","March","Lincoln County","4"
"2014","March","Logan County","12"
"2014","March","Mesa County","69"
"2014","March","Mineral County",""
"2014","March","Moffat County","9"
"2014","March","Montezuma County","9"
"2014","March","Montrose County","13"
"2014","March","Morgan County","6"
"2014","March","Otero County","1"
"2014","March","Ouray County",""
"2014","March","Park County","14"
"2014","March","Phillips County","1"
"2014","March","Pitkin County","8"
"2014","March","Prowers County","8"
"2014","March","Pueblo County","32"
"2014","March","Rio Blanco County","3"
"2014","March","Rio Grande County","1"
"2014","March","Routt County","14"
"2014","March","Saguache County","1"
"2014","March","San Juan County",""
"2014","March","San Miguel County","3"
"2014","March","Sedgwick County",""
"2014","March","Summit County","11"
"2014","March","Teller County","13"
"2014","March","Washington County",""
"2014","March","Weld County","127"
"2014","March","Yuma County","2"
"2014","March","Broomfield County","10"
"2014","March","Colorado Bureau of Investigation",""
"2014","March","Colorado State Patrol","442"
"2014","April","Total","2,140"
"2014","April","Adams County","397"
"2014","April","Alamosa County",""
"2014","April","Arapahoe County","93"
"2014","April","Archuleta County","5"
"2014","April","Baca County","1"
"2014","April","Bent County","1"
"2014","April","Boulder County","81"
"2014","April","Chaffee County","5"
"2014","April","Cheyenne County",""
"2014","April","Clear Creek County","10"
"2014","April","Conejos County",""
"2014","April","Costilla County","4"
"2014","April","Crowley County",""
"2014","April","Custer County","2"
"2014","April","Delta County","3"
"2014","April","Denver County","170"
"2014","April","Dolores County","1"
"2014","April","Douglas County","58"
"2014","April","Eagle County","30"
"2014","April","Elbert County","4"
"2014","April","El Paso County","141"
"2014","April","Fremont County","2"
"2014","April","Garfield County","19"
"2014","April","Gilpin County","13"
"2014","April","Grand County","4"
"2014","April","Gunnison County","2"
"2014","April","Hinsdale County",""
"2014","April","Huerfano County","4"
"2014","April","Jackson County","1"
"2014","April","Jefferson County","128"
"2014","April","Kiowa County",""
"2014","April","Kit Carson County","3"
"2014","April","Lake County","3"
"2014","April","La Plata County","28"
"2014","April","Larimer County","94"
"2014","April","Las Animas County","2"
"2014","April","Lincoln County",""
"2014","April","Logan County","9"
"2014","April","Mesa County","48"
"2014","April","Mineral County",""
"2014","April","Moffat County","4"
"2014","April","Montezuma County","7"
"2014","April","Montrose County","7"
"2014","April","Morgan County","4"
"2014","April","Otero County","5"
"2014","April","Ouray County",""
"2014","April","Park County","7"
"2014","April","Phillips County",""
"2014","April","Pitkin County","9"
"2014","April","Prowers County","4"
"2014","April","Pueblo County","25"
"2014","April","Rio Blanco County","5"
"2014","April","Rio Grande County","1"
"2014","April","Routt County","11"
"2014","April","Saguache County","1"
"2014","April","San Juan County",""
"2014","April","San Miguel County","5"
"2014","April","Sedgwick County",""
"2014","April","Summit County","18"
"2014","April","Teller County","19"
"2014","April","Washington County","1"
"2014","April","Weld County","111"
"2014","April","Yuma County","2"
"2014","April","Broomfield County","17"
"2014","April","Colorado Bureau of Investigation",""
"2014","April","Colorado State Patrol","511"
"2014","May","Total","2,281"
"2014","May","Adams County","445"
"2014","May","Alamosa County",""
"2014","May","Arapahoe County","98"
"2014","May","Archuleta County","3"
"2014","May","Baca County","1"
"2014","May","Bent County",""
"2014","May","Boulder County","75"
"2014","May","Chaffee County","9"
"2014","May","Cheyenne County",""
"2014","May","Clear Creek County","3"
"2014","May","Conejos County",""
"2014","May","Costilla County","3"
"2014","May","Crowley County","2"
"2014","May","Custer County","2"
"2014","May","Delta County","3"
"2014","May","Denver County","176"
"2014","May","Dolores County",""
"2014","May","Douglas County","64"
"2014","May","Eagle County","22"
"2014","May","Elbert County","5"
"2014","May","El Paso County","180"
"2014","May","Fremont County",""
"2014","May","Garfield County","11"
"2014","May","Gilpin County","10"
"2014","May","Grand County","2"
"2014","May","Gunnison County","7"
"2014","May","Hinsdale County",""
"2014","May","Huerfano County","2"
"2014","May","Jackson County","1"
"2014","May","Jefferson County","129"
"2014","May","Kiowa County",""
"2014","May","Kit Carson County","4"
"2014","May","Lake County","3"
"2014","May","La Plata County","35"
"2014","May","Larimer County","128"
"2014","May","Las Animas County","1"
"2014","May","Lincoln County","3"
"2014","May","Logan County","6"
"2014","May","Mesa County","52"
"2014","May","Mineral County",""
"2014","May","Moffat County","1"
"2014","May","Montezuma County","10"
"2014","May","Montrose County","12"
"2014","May","Morgan County","3"
"2014","May","Otero County","3"
"2014","May","Ouray County",""
"2014","May","Park County","4"
"2014","May","Phillips County",""
"2014","May","Pitkin County","10"
"2014","May","Prowers County","2"
"2014","May","Pueblo County","43"
"2014","May","Rio Blanco County","6"
"2014","May","Rio Grande County","3"
"2014","May","Routt County","8"
"2014","May","Saguache County","1"
"2014","May","San Juan County",""
"2014","May","San Miguel County","1"
"2014","May","Sedgwick County",""
"2014","May","Summit County","14"
"2014","May","Teller County","18"
"2014","May","Washington County","1"
"2014","May","Weld County","99"
